Id,SalePrice
2734,146427.48562684993
2735,136371.31997961257
2736,145169.2117143852
2737,126156.16260581127
2738,144428.13213028733
2739,169386.63767776598
2740,133906.8892177054
2741,143890.8604959521
2742,158018.02413327823
2743,151625.22477058604
2744,145575.62268642744
2745,139327.73111250973
2746,134428.58550905663
2747,156134.41488124485
2748,123716.23192682632
2749,132782.7537412449
2750,137542.56972972117
2751,128769.19890325979
2752,259516.9947995999
2753,153407.29800270917
2754,173585.8242379421
2755,141407.83156368352
2756,96712.2168431764
2757,88521.40242463534
2758,88678.45751746593
2759,155313.57067440555
2760,131495.93599253634
2761,145545.06678521866
2762,144916.1640964737
2763,184585.2733125527
2764,173834.14383870512
2765,276907.7739156255
2766,137616.6860989335
2767,94372.90813551971
2768,140131.81275298275
2769,131868.010598812
2770,162497.14649880977
2771,121697.64447701884
2772,125761.37081983197
2773,149806.18078824843
2774,139750.4458136148
2775,130907.98617660493
2776,153030.33030932097
2777,160128.5013712557
2778,147426.35596435066
2779,128077.74286535995
2780,120074.78998804066
2781,108613.43756528737
2782,92786.38192735086
2783,108264.9812579835
2784,134375.44849977913
2785,138310.411991701
2786,73397.08405617057
2787,122774.63311562731
2788,86740.92728883374
2789,226133.0249072727
2790,109577.74271519257
2791,128572.70693957499
2792,86176.44852918344
2793,167635.76208179162
2794,95094.62179023758
2795,120191.27288841475
2796,106770.82058000058
2797,186789.64782604613
2798,119865.32479521331
2799,124519.91788464344
2800,85371.12838458548
2801,118403.11001101357
2802,138739.90456118333
2803,178240.31827857092
2804,150705.18960638062
2805,106531.79829198385
2806,92701.76519732321
2807,167896.8993160462
2808,153390.2483390698
2809,131563.08633711666
2810,141076.83843288894
2811,158547.57497923425
2812,145904.81583061302
2813,156167.3171832634
2814,154014.8915663001
2815,109286.12907753128
2816,246399.7827731045
2817,141622.68000808853
2818,137229.84357089316
2819,176663.84106198692
2820,142408.30378358846
2821,112201.32560339975
2822,194066.17489658273
2823,208741.69088976117
2824,169081.4714454665
2825,161232.56128398416
2826,135409.2131522258
2827,147903.9600700376
2828,188881.65517846277
2829,173438.53725634722
2830,246738.77002099322
2831,189243.42492445657
2832,207792.17652551926
2833,273334.64416451566
2834,218401.2071945895
2835,229949.60132940343
2836,197384.81474135583
2837,177545.23688553253
2838,147684.32136311696
2839,180891.6510125569
2840,194022.8134457926
2841,200995.96633135146
2842,220403.9905263676
2843,151510.9118171836
2844,169120.96149251648
2845,125687.59077081874
2846,210192.16649506177
2847,192406.50473979022
2848,218298.21232912884
2849,220887.2401000803
2850,280180.60326905176
2851,234245.63963479063
2852,247273.95485142124
2853,232247.06691111132
2854,138911.68655028116
2855,197172.7893426865
2856,208637.50045203764
2857,196517.98699522484
2858,196801.54715348873
2859,134735.49772470887
2860,129831.48238213235
2861,136214.1012292107
2862,200363.0316901529
2863,123491.13384266404
2864,258448.02871740639
2865,135889.94411043744
2866,168860.3586401226
2867,97933.54094972911
2868,129793.50961543444
2869,129676.28576382223
2870,149723.0860907972
2871,115702.8698745165
2872,68311.53485512089
2873,118738.16973714124
2874,138179.5593671174
2875,127518.92059972607
2876,158239.17331585774
2877,140432.6319282651
2878,170672.4108559933
2879,140304.27098215692
2880,112965.85444613057
2881,141680.1045460245
2882,151771.57250818764
2883,174209.4110655364
2884,185779.35930818119
2885,186326.4104166384
2886,176152.9028410691
2887,117702.66796452053
2888,136539.12843580023
2889,78593.61494596393
2890,85047.77844203223
2891,143985.2052590824
2892,80286.28704899462
2893,129563.0528678525
2894,69386.07934344931
2895,274998.4476482151
2896,260940.2772022313
2897,198534.34914032902
2898,169161.29450382534
2899,225815.01818403826
2900,160731.94633820708
2901,192630.03805041724
2902,178352.36150323777
2903,328174.98330984596
2904,337047.25526693405
2905,107961.57453709208
2906,220382.94849761517
2907,123951.37236903052
2908,129517.24708492738
2909,155793.16106451367
2910,92784.6047504532
2911,88106.71669571922
2912,152439.65261266343
2913,89985.99584764052
2914,84785.74926623913
2915,88069.78533283762
2916,87830.038945208
2917,159648.80676296563
2918,120246.68277400098
2919,249702.55741750554
